Country,Headquarters,Industry,CEO,Website,Company Type,Ticker,Revenues ($M),Profits ($M),Market Value ($M),Employees,Assets ($M),Total Stockholder Equity ($M),Profit as % of Revenues,Profits as % of Assets,Profits as % of Stockholder Equity,Earnings Per Share ($),EPS % Change (from 2018),EPS % Change (5 year annual rate),EPS % Change (10 year annual rate),Total Return to Investors (2019),Total Return to Investors (5 year annualized),Total Return to Investors (10 year annualized)
U.S.,Houston Texas,Pipelines,Steven J. Kean,https://www.kindermorgan.com,Public,KMI,13209.0,2190.0,31529.7,11086,74157.0,33742.0,16.6,3.0,6.5,0.96,45.5,1.5,0.0,44.4,-9.4,0.0
U.S.,Westborough Mass.,General Merchandisers,Lee Delaney,https://www.bjs.com,Public,BJ,13190.7,187.2,3496.2,27231,5269.8,-54.3,1.4,3.6,0.0,1.35,28.6,0.0,0.0,2.6,0.0,0.0
U.S.,Boston Mass.,Commercial Banks,Ronald P. O'Hanley,https://www.statestreet.com,Public,STT,13131.0,2242.0,18875.8,39103,245610.0,24431.0,17.1,0.9,9.2,5.38,-15.9,3.5,0.0,29.3,2.3,8.0
U.S.,Minneapolis Minn.,Diversified Financials,James M. Cracchiolo,https://www.ameriprise.com,Public,AMP,13103.0,1893.0,12601.8,12500,151828.0,5729.0,14.4,1.2,33.0,13.92,-2.0,10.9,16.8,64.0,7.4,18.4
U.S.,Waltham Mass.,Wholesalers: Diversified,Eric Slifka,https://www.globalp.com,Public,GLP,13081.7,35.9,299.8,3860,2808.4,458.1,0.3,1.3,7.8,0.81,-72.5,-27.2,-10.7,37.2,0.3,7.9
U.S.,Pittsburgh Pa.,Metals,David B. Burritt,https://www.ussteel.com,Public,X,12937.0,-630.0,1074.3,27500,11608.0,4092.0,-4.9,-5.4,-15.4,-3.67,-158.7,0.0,0.0,-36.6,-14.8,-13.8
U.S.,Columbus Ohio,Specialty Retailers: Apparel,Andrew Menslow,https://www.lb.com,Public,LB,12914.2,-366.4,3196.7,59950,10125.0,-1499.0,-2.8,-3.6,0.0,-1.33,-157.6,0.0,0.0,-25.1,-22.7,6.5
U.S.,Las Vegas Nev.,Hotels Casinos Resorts,William J. Hornbuckle IV,https://www.mgmresorts.com,Public,MGM,12899.7,2049.1,5813.8,72000,33876.4,7727.3,15.9,6.0,26.5,3.88,379.0,0.0,0.0,39.6,10.3,14.4
U.S.,Melbourne Fla.,Aerospace & Defense,William M. Brown,https://www.l3harris.com,Public,LHX,12856.0,1333.0,39067.3,50000,38336.0,22587.0,10.4,3.5,5.9,7.89,33.3,9.8,39.6,49.2,24.9,18.0
U.S.,Englewood Colo.,Telecommunications,W. Erik Carlson,https://www.dish.com,Public,DISH,12807.7,1399.5,10455.8,16000,33230.9,11564.5,10.9,4.2,12.1,2.6,-13.3,5.0,6.2,42.1,-13.4,6.6
U.S.,Medford Ore.,Automotive Retailing Services,Bryan B. DeBoer,https://www.lithiainvestorrelations.com,Public,LAD,12672.7,271.5,1910.0,14320,6083.9,1467.7,2.1,4.5,18.5,11.6,6.8,17.1,39.7,94.6,12.3,34.9
U.S.,Detroit Mich.,Utilities: Gas and Electric,Gerardo Norcia,https://www.dteenergy.com,Public,DTE,12669.0,1169.0,18289.5,10700,41882.0,11672.0,9.2,2.8,10.0,6.31,2.3,4.3,6.9,21.4,12.1,15.7
U.S.,New York N.Y.,Utilities: Gas and Electric,John J. McAvoy,https://www.conedison.com,Public,ED,12574.0,1343.0,26034.5,14890,58079.0,18022.0,10.7,2.3,7.5,4.08,-7.7,1.9,2.7,22.4,10.4,11.5
U.S.,Chicago Ill.,Wholesalers: Diversified,Dominick P. Zarcone,https://www.lkqcorp.com,Public,LKQ,12506.1,541.3,6310.7,51000,12780.0,5008.9,4.3,4.2,10.8,1.74,14.5,6.8,14.6,50.4,4.9,13.8
U.S.,San Diego Calif.,Utilities: Gas and Electric,Jeffrey W. Martin,https://www.sempra.com,Public,SRE,12443.0,2197.0,33037.4,13969,65665.0,17671.0,17.7,3.3,12.4,7.29,113.2,9.5,4.9,44.1,9.5,13.9
U.S.,Rosemead Calif.,Utilities: Gas and Electric,Pedro J. Pizarro,https://www.edisoninvestor.com,Public,EIX,12347.0,1284.0,19867.6,12937,64382.0,13303.0,10.4,2.0,9.7,3.77,0.0,-5.1,3.9,38.0,6.2,11.4
U.S.,Houston Texas,Utilities: Gas and Electric,David J. Lesar,https://www.centerpointenergy.com,Public,CNP,12301.0,791.0,7765.4,14262,35439.0,8359.0,6.4,2.2,9.5,1.33,79.7,-1.3,2.8,0.6,7.6,11.2
U.S.,Houston Texas,Engineering Construction,Earl C. Austin Jr.,https://www.quantaservices.com,Public,PWR,12112.2,402.0,4537.2,40300,8331.7,4050.3,3.3,4.8,9.9,2.73,43.7,15.1,12.9,35.8,7.6,7.0
U.S.,El Dorado Ark.,Specialty Retailers: Other,R. Andrew Clyde,https://www.murphyusa.com,Public,MUSA,12101.3,154.8,2556.8,7250,2687.2,803.0,1.3,5.8,19.3,4.86,-25.0,-1.6,0.0,52.7,11.2,0.0
U.S.,Seattle Wash.,Internet Services and Retailing,Peter M. Kern,https://www.expediagroup.com,Public,EXPE,12067.0,565.0,7877.2,25400,21416.0,3967.0,4.7,2.6,14.2,3.77,42.3,4.7,6.2,-3.0,5.8,17.1
U.S.,Houston Texas,Automotive Retailing Services,Earl J. Hesterberg,https://www.group1auto.com,Public,GPI,12043.8,174.0,813.2,15296,5570.2,1255.7,1.4,3.1,13.9,9.34,19.3,21.0,20.1,92.3,3.6,14.7
U.S.,Union N.J.,Specialty Retailers: Other,Mark J. Tritton,https://www.bedbathandbeyond.com,Public,BBBY,12028.8,-137.2,534.5,62000,6570.5,2560.3,-1.1,-2.1,-5.4,-1.02,-133.6,0.0,0.0,60.6,-24.0,-6.7
U.S.,Chattanooga Tenn.,Insurance: Life Health (stock),Richard P. McKenney,https://www.unum.com,Public,UNM,11998.9,1100.3,3046.6,10300,67013.4,9965.0,9.2,1.6,11.0,5.24,120.2,26.6,7.4,2.8,-1.2,6.3
U.S.,Jacksonville Fla.,Railroads,James M. Foote,https://www.csx.com,Public,CSX,11937.0,3331.0,44161.7,20908,38257.0,11848.0,27.9,8.7,28.1,4.17,8.6,16.8,15.7,18.0,17.0,18.5
U.S.,Memphis Tenn.,Specialty Retailers: Other,William C. Rhodes III,https://www.autozone.com,Public,AZO,11863.7,1617.2,19756.2,75840,9895.9,-1713.9,13.6,16.3,0.0,63.43,30.1,15.0,18.4,42.1,14.0,22.4
U.S.,Irving Texas,Energy,Curtis A. Morgan,https://www.vistraenergy.com,Public,VST,11809.0,928.0,7795.3,5475,26616.0,7959.0,7.9,3.5,11.7,1.86,0.0,0.0,0.0,2.5,0.0,0.0
U.S.,San Francisco Calif.,Securities,Walter W. Bettinger II,https://www.aboutschwab.com,Public,SCHW,11785.0,3704.0,43278.2,19700,294005.0,21745.0,31.4,1.3,17.0,2.67,9.0,23.0,14.7,16.3,10.6,11.0
U.S.,Yardley Pa.,Packaging Containers,Timothy J. Donahue,https://www.crowncork.com,Public,CCK,11665.0,510.0,7875.8,33043,15505.0,1713.0,4.4,3.3,29.8,3.78,15.2,6.3,6.3,74.5,7.3,11.0
U.S.,Detroit Mich.,Diversified Financials,Jeffrey J. Brown,https://www.ally.com,Public,ALLY,11618.0,1715.0,5402.5,8700,180644.0,14416.0,14.8,0.9,11.9,4.34,47.1,18.9,0.0,38.0,6.8,0.0
U.S.,Burlington N.C.,Health Care: Pharmacy and Other Services,Adam H. Schechter,https://www.labcorp.com,Public,LH,11554.8,823.8,12297.7,65000,18046.4,7567.0,7.1,4.6,10.9,8.35,-3.0,7.2,5.3,33.9,9.4,8.5
U.S.,Beverly Hills Calif.,Entertainment,Michael Rapino,https://www.livenationentertainment.com,Public,LYV,11548.0,69.9,9752.6,18200,10975.6,1145.8,0.6,0.6,6.1,-0.02,0.0,0.0,0.0,45.1,22.3,23.7
U.S.,Minneapolis Minn.,Utilities: Gas and Electric,Benjamin G.S. Fowke III,https://www.xcelenergy.com,Public,XEL,11529.0,1372.0,31637.5,11295,50448.0,13239.0,11.9,2.7,10.4,2.64,6.9,5.4,6.0,32.5,15.7,15.7
U.S.,Corning N.Y.,Electronics Electrical Equip.,Wendell P. Weeks,https://www.corning.com,Public,GLW,11503.0,960.0,15664.2,49500,28898.0,12907.0,8.3,3.3,7.4,1.07,-5.3,-9.2,-1.8,-1.1,7.4,6.5
U.S.,Lake Forest Ill.,Wholesalers: Diversified,D.G. Macpherson,https://www.grainger.com,Public,GWW,11486.0,849.0,13337.8,24550,6005.0,1855.0,7.4,14.1,45.8,15.32,11.6,6.0,10.5,22.3,8.1,15.5
U.S.,Broomfield Colo.,Packaging Containers,John A. Hayes,https://www.ball.com,Public,BLL,11474.0,566.0,21065.3,18300,17360.0,2949.0,4.9,3.3,19.2,1.66,28.7,0.1,5.0,41.8,14.6,18.5
U.S.,New York N.Y.,Entertainment,Lachlan K. Murdoch,https://www.foxcorporation.com,Public,FOXA,11389.0,1595.0,14142.9,7700,19509.0,9947.0,14.0,8.2,16.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0
U.S.,King of Prussia Pa.,Health Care: Medical Facilities,Alan B. Miller,https://www.uhsinc.com,Public,UHS,11378.3,814.9,8593.2,79050,11668.3,5504.1,7.2,7.0,14.8,9.13,9.9,11.0,13.2,23.6,5.6,17.3
U.S.,Norfolk Va.,Railroads,James A. Squires,https://www.norfolksouthern.com,Public,NSC,11296.0,2722.0,37537.3,24587,37923.0,15184.0,24.1,7.2,17.9,10.25,7.8,9.9,14.0,32.3,14.6,16.7
U.S.,Lisle Ill.,Construction and Farm Machinery,Persio V. Lisboa,https://www.navistar.com,Public,NAV,11251.0,221.0,1640.6,12300,6917.0,-3726.0,2.0,3.2,0.0,2.22,-34.9,0.0,-6.7,11.5,-2.9,-2.9
U.S.,San Jose Calif.,Computer Software,Shantanu Narayen,https://www.adobe.com,Public,ADBE,11171.3,2951.5,153328.3,22634,20762.4,10530.2,26.4,14.2,28.0,6.0,15.4,62.5,23.4,45.8,35.3,24.5
U.S.,Plano Texas,General Merchandisers,Jill A. Soltau,https://www.jcpenney.com,Public,JCP,11167.0,-268.0,115.6,90000,7989.0,829.0,-2.4,-3.4,-32.3,-0.84,0.0,0.0,0.0,7.7,-29.6,-26.7
U.S.,Silver Spring Md.,Entertainment,David M. Zaslav,https://www.corporate.discovery.com,Public,DISCA,11144.0,2069.0,9503.1,9200,33735.0,9891.0,18.6,6.1,20.9,2.88,234.9,11.6,16.1,32.3,-1.0,7.9
U.S.,Burlington Mass.,Beverages,Robert J. Gamgort,https://www.keurigdrpepper.com,Public,KDP,11120.0,1254.0,34147.6,25500,49518.0,23257.0,11.3,2.5,5.4,0.88,66.0,-24.4,-8.6,15.4,20.7,22.3
U.S.,Reston Va.,Information Technology Services,Roger A. Krone,https://www.leidos.com,Public,LDOS,11094.0,667.0,13000.3,34000,9367.0,3413.0,6.0,7.1,19.5,4.6,21.1,0.0,0.3,88.7,27.7,12.8
