Country,Headquarters,Industry,CEO,Website,Company Type,Ticker,Revenues ($M),Profits ($M),Market Value ($M),Employees,Assets ($M),Total Stockholder Equity ($M),Profit as % of Revenues,Profits as % of Assets,Profits as % of Stockholder Equity,Earnings Per Share ($),EPS % Change (from 2018),EPS % Change (5 year annual rate),EPS % Change (10 year annual rate),Total Return to Investors (2019),Total Return to Investors (5 year annualized),Total Return to Investors (10 year annualized),Revenues ($M)_cat,Profits ($M)_cat,Market Value ($M)_cat,Employees_cat,Assets ($M)_cat,Total Stockholder Equity ($M)_cat,Earnings Per Share ($)_cat,Revenues ($M)_cat_1,Revenues ($M)_cat_2,Revenues ($M)_cat_3,Revenues ($M)_cat_4,Revenues ($M)_cat_5,Profits ($M)_cat_1,Profits ($M)_cat_2,Profits ($M)_cat_3,Profits ($M)_cat_4,Profits ($M)_cat_5,Market Value ($M)_cat_1,Market Value ($M)_cat_2,Market Value ($M)_cat_3,Market Value ($M)_cat_4,Market Value ($M)_cat_5,Employees_cat_1,Employees_cat_2,Employees_cat_3,Employees_cat_4,Employees_cat_5,Assets ($M)_cat_1,Assets ($M)_cat_2,Assets ($M)_cat_3,Assets ($M)_cat_4,Assets ($M)_cat_5,Total Stockholder Equity ($M)_cat_1,Total Stockholder Equity ($M)_cat_2,Total Stockholder Equity ($M)_cat_3,Total Stockholder Equity ($M)_cat_4,Total Stockholder Equity ($M)_cat_5,Earnings Per Share ($)_cat_1,Earnings Per Share ($)_cat_2,Earnings Per Share ($)_cat_3,Earnings Per Share ($)_cat_4,Earnings Per Share ($)_cat_5
U.S.,Chesterbrook Pa.,Wholesalers: Health Care,Steven H. Collis,https://www.amerisourcebergen.com,Public,ABC,179589.1,855.4,18221.4,21500,39172.0,2878.9,0.5,2.2,29.7,4.04,-46.3,28.1,9.3,16.5,0.5,14.2,5,5,5,4,5,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
U.S.,Dublin Ohio,Wholesalers: Health Care,Michael C. Kaufmann,https://www.cardinalhealth.com,Public,CAH,145534.0,1363.0,13988.1,49500,40963.0,6328.0,0.9,3.3,21.5,4.53,459.3,6.0,3.6,18.0,-6.4,7.2,5,5,5,5,5,5,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
U.S.,St. Louis Mo.,Health Care: Insurance and Managed Care,Michael F. Neidorff,https://www.centene.com,Public,CNC,74639.0,1321.0,34862.4,56600,40994.0,12551.0,1.8,3.2,10.5,3.14,38.9,22.8,20.9,9.1,19.3,28.1,5,5,5,5,5,5,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
U.S.,Midland Mich.,Chemicals,James R. Fitterling,https://www.dow.com,Public,DOW,42951.0,-1359.0,21716.0,36500,60524.0,13541.0,-3.2,-2.2,-10.0,-1.84,0.0,0.0,0.0,0.0,0.0,0.0,5,1,5,5,5,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
U.S.,Clearwater Fla.,Wholesalers: Electronics and Office Equipment,Richard T. Hume,https://www.techdata.com,Public,TECD,36998.4,374.5,4645.0,15000,13268.6,3119.5,1.0,2.8,12.0,10.27,15.5,17.6,11.2,75.5,17.8,11.9,5,4,3,4,4,4,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
U.S.,Miami Fla.,Energy,Michael J. Kasbar,https://www.wfscorp.com,Public,INT,36819.0,178.9,1646.9,5500,5992.4,1890.4,0.5,3.0,9.5,2.69,42.3,-2.9,3.2,104.8,-0.8,5.6,5,3,2,2,3,3,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
U.S.,Houston Texas,Pipelines,Wilfred C.W. Chiang,https://www.plainsallamerican.com,Public,PAGP,33669.0,331.0,1021.8,5000,29969.0,2155.0,1.0,1.1,15.4,1.96,-7.1,9.4,0.0,0.5,-17.3,0.0,5,3,1,2,5,3,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
U.S.,New York N.Y.,Diversified Financials,Sean M. O'Connor,https://www.intlfcstone.com,Public,SNEX,32897.0,85.1,699.9,2012,9936.1,594.2,0.3,0.9,14.3,4.39,53.0,35.0,4.6,33.5,18.9,12.9,5,2,1,1,4,1,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
U.S.,San Jose Calif.,Computers Office Equipment,Antonio F. Neri,https://www.hpe.com,Public,HPE,29135.0,1049.0,12509.8,61600,51803.0,17098.0,3.6,2.0,6.1,0.77,-37.4,0.0,0.0,23.8,0.0,0.0,5,5,5,5,5,5,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
U.S.,Centennial Colo.,Wholesalers: Electronics and Office Equipment,Michael J. Long,https://www.arrow.com,Public,ARW,28916.8,-204.1,4182.9,19300,16400.8,4811.9,-0.7,-1.2,-4.2,-2.44,-130.1,0.0,0.0,22.9,7.9,11.1,5,1,3,4,5,4,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
U.S.,Rosemont Ill.,Wholesalers: Food and Grocery,Pietro Satriano,https://www.usfoods.com,Public,USFD,25939.0,385.0,3898.4,28000,11288.0,3709.0,1.5,3.4,10.4,1.75,-6.4,0.0,0.0,32.4,0.0,0.0,5,4,3,5,4,4,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
U.S.,Bellevue Wash.,Construction and Farm Machinery,R. Preston Feight,https://www.paccar.com,Public,PCAR,25599.7,2387.9,21174.9,27000,28361.1,9706.1,9.3,8.4,24.6,6.87,10.1,12.5,36.3,45.8,6.9,11.5,5,5,5,5,5,5,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
U.S.,Parsippany N.J.,Petroleum Refining,Thomas J. Nimbley,https://www.pbfenergy.com,Public,PBF,24508.2,319.4,848.1,3442,9132.4,3039.6,1.3,3.5,10.5,2.64,140.0,0.0,0.0,0.1,7.7,0.0,5,3,1,1,4,4,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
U.S.,Tulsa Okla.,Pipelines,H. Michael Krimbill,https://www.nglenergypartners.com,Public,NGL,24087.8,360.0,333.7,1300,5902.5,2368.9,1.5,6.1,15.2,2.01,0.0,31.6,0.0,33.9,-5.5,0.0,5,4,1,1,3,3,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
U.S.,Bloomfield Hills Mich.,Automotive Retailing Services,Roger S. Penske,https://www.penskeautomotive.com,Public,PAG,23179.4,435.8,2264.9,26980,13942.7,2793.4,1.9,3.1,15.6,5.28,-4.5,10.7,20.3,28.9,3.2,15.0,5,4,2,5,4,4,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
U.S.,Charlotte N.C.,Metals,Leon J. Topalian,https://www.nucor.com,Public,NUE,22588.9,1271.1,10846.8,26800,18344.7,10357.9,5.6,6.9,12.3,4.14,-44.2,13.3,0.0,11.8,5.8,5.1,5,5,4,5,5,5,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
U.S.,Dallas Texas,Airlines,Gary C. Kelly,https://www.southwest.com,Public,LUV,22428.0,2300.0,18420.9,60767,25895.0,9832.0,10.3,8.9,23.4,4.27,-0.5,21.1,41.8,17.7,6.0,17.6,5,5,5,5,5,5,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
U.S.,Houston Texas,Oil and Gas Equipment Services,Jeffrey A. Miller,https://www.halliburton.com,Public,HAL,22408.0,-1131.0,6027.4,55000,25377.0,8012.0,-5.0,-4.5,-14.1,-1.29,-168.3,0.0,0.0,-5.1,-7.2,-0.5,5,1,4,5,5,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
U.S.,Memphis Tenn.,Packaging Containers,Mark S. Sutton,https://www.internationalpaper.com,Public,IP,22376.0,1225.0,12206.8,51000,33471.0,7713.0,5.5,3.7,15.9,3.07,-36.7,18.9,7.1,19.4,0.8,9.3,5,5,5,5,5,5,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
U.S.,Miami Fla.,Homebuilders,Richard Beckwitt,https://www.lennar.com,Public,LEN,22259.6,1849.1,11590.8,10106,29359.5,15949.5,8.3,6.3,11.6,5.74,5.5,15.9,0.0,43.0,5.2,16.7,5,5,5,3,5,5,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
U.S.,Fort Lauderdale Fla.,Automotive Retailing Services,Michael J. Jackson,https://www.autonation.com,Public,AN,21335.7,450.0,2510.7,25000,10543.3,3162.1,2.1,4.3,14.2,4.97,14.5,7.1,16.1,36.2,-4.2,9.8,5,4,3,5,4,4,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
U.S.,Milwaukee Wis.,Temporary Help,Jonas Prising,https://www.manpowergroup.com,Public,MAN,20863.5,465.7,3109.4,28000,9223.8,2743.0,2.2,5.0,17.0,7.72,-9.8,7.8,0.0,53.4,9.6,7.9,5,4,3,5,4,4,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
U.S.,Richmond Va.,Wholesalers: Food and Grocery,George L. Holm,https://www.pfgc.com,Public,PFGC,19743.5,166.8,2896.7,18000,4653.5,1298.2,0.8,3.6,12.8,1.59,-16.3,0.0,0.0,59.5,0.0,0.0,5,2,3,4,2,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
U.S.,Phoenix Ariz.,Wholesalers: Electronics and Office Equipment,William J. Amelio,https://www.avnet.com,Public,AVT,19518.6,176.3,2505.9,15500,8564.6,4140.5,0.9,2.1,4.3,1.59,0.0,-16.4,0.0,19.8,1.5,4.6,5,3,2,4,4,4,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
U.S.,Atlanta Ga.,Wholesalers: Diversified,Paul D. Donahue,https://www.genpt.com,Public,GPC,19392.3,621.1,9788.5,55000,14645.6,3674.7,3.2,4.2,16.9,4.24,-22.9,-1.7,5.4,13.9,2.8,14.2,5,4,4,5,5,4,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
U.S.,Richmond Va.,Automotive Retailing Services,William D. Nash,https://www.carmax.com,Public,KMX,19146.0,842.4,8795.0,25946,18717.9,3357.0,4.4,4.5,25.1,4.79,33.1,17.3,33.3,39.8,5.7,13.7,5,5,4,5,5,4,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
U.S.,Irving Texas,Household and Personal Products,Michael D. Hsu,https://www.kimberly-clark.com,Public,KMB,18450.0,2157.0,43662.5,40000,15283.0,-33.0,11.7,14.1,0.0,6.24,54.8,9.1,3.3,24.7,6.9,12.2,5,5,5,5,5,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
U.S.,Atlanta Ga.,Packaging Containers,Steven C. Voorhees,https://www.westrock.com,Public,WRK,18289.0,862.9,7304.0,51100,30156.7,11669.9,4.7,2.9,7.4,3.33,-54.6,0.2,1.5,19.4,-1.5,9.2,5,5,4,5,5,5,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
U.S.,Lincolnshire Ill.,Information Technology Services,Christine A. Leahy,https://www.cdw.com,Public,CDW,18032.4,736.8,13316.3,9900,7999.4,960.3,4.1,9.2,76.7,4.99,19.1,28.6,0.0,78.2,33.7,0.0,5,5,5,3,4,2,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
U.S.,Arlington Texas,Homebuilders,David V. Auld,https://www.drhorton.com,Public,DHI,17592.9,1618.5,12456.4,8916,15606.6,10020.9,9.2,10.4,16.2,4.29,12.6,23.4,0.0,54.2,17.2,18.4,5,5,5,3,5,5,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
U.S.,Dallas Texas,Petroleum Refining,Michael C. Jennings,https://www.hollyfrontier.com,Public,HFC,17486.6,772.4,3967.8,4074,12164.8,5978.2,4.4,6.3,12.9,4.61,-25.5,26.6,37.2,1.8,9.8,20.2,5,5,3,1,4,5,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
U.S.,Minneapolis Minn.,Food Consumer Products,Jeffrey L. Harmening,https://www.generalmills.com,Public,GIS,16865.2,1752.7,31986.0,40000,30111.2,7054.5,10.4,5.8,24.8,2.9,-20.3,0.5,4.3,43.0,3.7,7.7,5,5,5,5,5,5,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
U.S.,San Jose Calif.,Computers Office Equipment,David V. Goeckeler,https://www.westerndigital.com,Public,WDC,16569.0,-754.0,12441.5,61800,26370.0,9967.0,-4.6,-2.9,-7.6,-2.58,-217.3,0.0,0.0,78.7,-7.7,5.7,5,1,5,5,5,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
U.S.,Dallas Texas,Engineering Construction,Steven J. Demetriou,https://www.jacobs.com,Public,J,15463.6,848.0,10546.9,50000,11462.7,5714.7,5.5,7.4,14.8,6.08,419.7,19.6,6.6,54.9,15.6,9.4,5,5,4,5,4,5,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
U.S.,Houston Texas,[hotlink]Waste Management[/hotlink],James C. Fish Jr.,https://www.wm.com,Public,WM,15455.0,1670.0,39210.9,44900,27743.0,7068.0,10.8,6.0,23.6,3.91,-12.1,7.0,6.9,30.4,20.1,16.4,5,5,5,5,5,5,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
U.S.,Eden Prairie Minn.,Transportation and Logistics,Robert C. Biesterfeld Jr.,https://www.chrobinson.com,Public,CHRW,15309.5,577.0,8694.7,15427,4641.1,1670.7,3.8,12.4,34.5,4.19,-11.4,6.6,7.0,-4.7,3.2,5.2,5,4,4,4,2,3,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
U.S.,Pittsburgh Pa.,Chemicals,Michael H. McGarry,https://www.ppg.com,Public,PPG,15146.0,1243.0,19722.1,47600,17708.0,5284.0,8.2,7.0,23.5,5.22,-4.6,-7.0,17.8,32.8,4.5,18.6,5,5,5,5,5,5,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
U.S.,Akron Ohio,Motor Vehicles & Parts,Richard J. Kramer,https://www.goodyear.com,Public,GT,14745.0,-311.0,1354.2,63000,17185.0,4351.0,-2.1,-1.8,-7.1,-1.33,-146.0,0.0,0.0,-20.4,-9.7,2.1,5,1,2,5,5,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
U.S.,New Britain Conn.,Home Equipment Furnishings,James M. Loree,https://www.stanleyblackanddecker.com,Public,SWK,14442.2,955.8,15402.5,59438,20596.6,9136.3,6.6,4.6,10.5,6.35,59.1,5.9,8.6,41.0,13.6,14.8,5,5,5,5,5,5,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
U.S.,Phoenix Ariz.,Mining,Richard C. Adkerson,https://www.fcx.com,Public,FCX,14402.0,-239.0,9794.1,27500,40809.0,9298.0,-1.7,-0.6,-2.6,-0.17,-109.6,0.0,0.0,29.6,-9.7,-8.2,5,1,4,5,5,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
U.S.,Pittsburgh Pa.,Aerospace & Defense,John C. Plant/Tolga Oal,https://www.howmet.com,Public,HWM,14192.0,470.0,7000.9,41700,17578.0,4607.0,3.3,2.7,10.2,1.03,-20.8,10.3,0.0,83.5,-0.8,-0.1,5,4,4,5,5,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
U.S.,Providence R.I.,Aerospace & Defense,Scott C. Donnelly,https://www.textron.com,Public,TXT,13630.0,815.0,6071.3,35000,15018.0,5518.0,6.0,5.4,14.8,3.5,-27.5,10.4,0.0,-2.9,1.3,9.3,5,5,4,5,5,5,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
U.S.,Battle Creek Mich.,Food Consumer Products,Steven A. Cahillane,https://www.kelloggcompany.com,Public,K,13578.0,960.0,20546.5,31000,17564.0,2747.0,7.1,5.5,34.9,2.8,-26.9,9.9,-1.2,26.0,4.3,5.9,5,5,5,5,5,4,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
U.S.,Englewood Colo.,Internet Services and Retailing,Michael A. George,https://www.qurateretail.com,Public,QRTEA,13458.0,-456.0,2539.6,25314,17305.0,4840.0,-3.4,-2.6,-9.4,-1.08,-174.5,0.0,0.0,-56.8,-22.1,0.0,5,1,3,5,5,4,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
U.S.,Westlake Texas,Wholesalers: Food and Grocery,Scott E. McPherson,https://www.core-mark.com,Public,CORE,13329.2,57.7,1294.8,8555,1898.4,591.9,0.4,3.0,9.7,1.25,26.3,6.4,1.4,18.6,-1.4,13.8,5,2,2,3,1,1,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
U.S.,Westborough Mass.,General Merchandisers,Lee Delaney,https://www.bjs.com,Public,BJ,13190.7,187.2,3496.2,27231,5269.8,-54.3,1.4,3.6,0.0,1.35,28.6,0.0,0.0,2.6,0.0,0.0,5,3,3,5,3,1,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
U.S.,Waltham Mass.,Wholesalers: Diversified,Eric Slifka,https://www.globalp.com,Public,GLP,13081.7,35.9,299.8,3860,2808.4,458.1,0.3,1.3,7.8,0.81,-72.5,-27.2,-10.7,37.2,0.3,7.9,5,1,1,1,2,1,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
U.S.,Pittsburgh Pa.,Metals,David B. Burritt,https://www.ussteel.com,Public,X,12937.0,-630.0,1074.3,27500,11608.0,4092.0,-4.9,-5.4,-15.4,-3.67,-158.7,0.0,0.0,-36.6,-14.8,-13.8,5,1,2,5,4,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
U.S.,Columbus Ohio,Specialty Retailers: Apparel,Andrew Menslow,https://www.lb.com,Public,LB,12914.2,-366.4,3196.7,59950,10125.0,-1499.0,-2.8,-3.6,0.0,-1.33,-157.6,0.0,0.0,-25.1,-22.7,6.5,5,1,3,5,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
U.S.,Englewood Colo.,Telecommunications,W. Erik Carlson,https://www.dish.com,Public,DISH,12807.7,1399.5,10455.8,16000,33230.9,11564.5,10.9,4.2,12.1,2.6,-13.3,5.0,6.2,42.1,-13.4,6.6,5,5,4,4,5,5,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
U.S.,Detroit Mich.,Utilities: Gas and Electric,Gerardo Norcia,https://www.dteenergy.com,Public,DTE,12669.0,1169.0,18289.5,10700,41882.0,11672.0,9.2,2.8,10.0,6.31,2.3,4.3,6.9,21.4,12.1,15.7,5,5,5,3,5,5,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
U.S.,Chicago Ill.,Wholesalers: Diversified,Dominick P. Zarcone,https://www.lkqcorp.com,Public,LKQ,12506.1,541.3,6310.7,51000,12780.0,5008.9,4.3,4.2,10.8,1.74,14.5,6.8,14.6,50.4,4.9,13.8,5,4,4,5,4,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
U.S.,Houston Texas,Utilities: Gas and Electric,David J. Lesar,https://www.centerpointenergy.com,Public,CNP,12301.0,791.0,7765.4,14262,35439.0,8359.0,6.4,2.2,9.5,1.33,79.7,-1.3,2.8,0.6,7.6,11.2,5,5,4,4,5,5,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
U.S.,Houston Texas,Engineering Construction,Earl C. Austin Jr.,https://www.quantaservices.com,Public,PWR,12112.2,402.0,4537.2,40300,8331.7,4050.3,3.3,4.8,9.9,2.73,43.7,15.1,12.9,35.8,7.6,7.0,5,4,3,5,4,4,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
U.S.,El Dorado Ark.,Specialty Retailers: Other,R. Andrew Clyde,https://www.murphyusa.com,Public,MUSA,12101.3,154.8,2556.8,7250,2687.2,803.0,1.3,5.8,19.3,4.86,-25.0,-1.6,0.0,52.7,11.2,0.0,5,2,3,2,1,2,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
U.S.,Seattle Wash.,Internet Services and Retailing,Peter M. Kern,https://www.expediagroup.com,Public,EXPE,12067.0,565.0,7877.2,25400,21416.0,3967.0,4.7,2.6,14.2,3.77,42.3,4.7,6.2,-3.0,5.8,17.1,5,4,4,5,5,4,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
U.S.,Houston Texas,Automotive Retailing Services,Earl J. Hesterberg,https://www.group1auto.com,Public,GPI,12043.8,174.0,813.2,15296,5570.2,1255.7,1.4,3.1,13.9,9.34,19.3,21.0,20.1,92.3,3.6,14.7,5,2,1,4,3,2,5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
U.S.,Union N.J.,Specialty Retailers: Other,Mark J. Tritton,https://www.bedbathandbeyond.com,Public,BBBY,12028.8,-137.2,534.5,62000,6570.5,2560.3,-1.1,-2.1,-5.4,-1.02,-133.6,0.0,0.0,60.6,-24.0,-6.7,5,1,1,5,3,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
U.S.,Irving Texas,Energy,Curtis A. Morgan,https://www.vistraenergy.com,Public,VST,11809.0,928.0,7795.3,5475,26616.0,7959.0,7.9,3.5,11.7,1.86,0.0,0.0,0.0,2.5,0.0,0.0,5,5,4,2,5,5,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
U.S.,Yardley Pa.,Packaging Containers,Timothy J. Donahue,https://www.crowncork.com,Public,CCK,11665.0,510.0,7875.8,33043,15505.0,1713.0,4.4,3.3,29.8,3.78,15.2,6.3,6.3,74.5,7.3,11.0,5,4,4,5,5,3,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
U.S.,Beverly Hills Calif.,Entertainment,Michael Rapino,https://www.livenationentertainment.com,Public,LYV,11548.0,69.9,9752.6,18200,10975.6,1145.8,0.6,0.6,6.1,-0.02,0.0,0.0,0.0,45.1,22.3,23.7,5,2,4,4,4,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
U.S.,Minneapolis Minn.,Utilities: Gas and Electric,Benjamin G.S. Fowke III,https://www.xcelenergy.com,Public,XEL,11529.0,1372.0,31637.5,11295,50448.0,13239.0,11.9,2.7,10.4,2.64,6.9,5.4,6.0,32.5,15.7,15.7,5,5,5,3,5,5,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
U.S.,Corning N.Y.,Electronics Electrical Equip.,Wendell P. Weeks,https://www.corning.com,Public,GLW,11503.0,960.0,15664.2,49500,28898.0,12907.0,8.3,3.3,7.4,1.07,-5.3,-9.2,-1.8,-1.1,7.4,6.5,5,5,5,5,5,5,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
U.S.,Broomfield Colo.,Packaging Containers,John A. Hayes,https://www.ball.com,Public,BLL,11474.0,566.0,21065.3,18300,17360.0,2949.0,4.9,3.3,19.2,1.66,28.7,0.1,5.0,41.8,14.6,18.5,5,4,5,4,5,4,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
